"Tweet ID","Tweet Text","Type","Author Name","Author Username","Creation Time","Reply Count","Retweet Count","Quote Count","Like Count","View Count","Bookmark Count","Language","Possibly Sensitive","Source","Hashtags","Tweet URL","Media Type","Media URLs","External URLs"
"=""1808022498702754247""","After following hii trend huko tiktok ….. am convinced ruto wont win over such a generation ….. ffs wharristhis!!! 😭😭 https://t.co/mUKwWPJWB5","Tweet","Junkyard_diver","Anto_mbuguaa","7/2/2024, 9:18:49 AM","149","1482","123","4512","519756","676","en","No","Twitter for iPhone","","https://x.com/Anto_mbuguaa/status/1808022498702754247","photo","https://pbs.twimg.com/media/GRdi3znXgAAM3KE.jpg, https://pbs.twimg.com/media/GRdi3zlXcAAdpoZ.jpg, https://pbs.twimg.com/media/GRdi3zlXsAEqqBV.jpg, https://pbs.twimg.com/media/GRdi30Ob0AAdEwb.jpg",""
"=""1841044989989487006""","Birds of the same feather, flock together.

Ruto is a GENIUS.

#RutoDelivers https://t.co/GD1ytZn9LW","Tweet","Eric","amerix","10/1/2024, 12:18:25 PM","229","2975","50","7621","316034","146","en","No","Twitter for Android","#RutoDelivers","https://x.com/amerix/status/1841044989989487006","photo","https://pbs.twimg.com/media/GYy0qOhWIAkBskB.jpg, https://pbs.twimg.com/media/GYy0qTzWgAQcYR3.jpg",""
"=""1870190373659705602""","Ruto is a man under siege.

He is crying for help.

He needs prayers.

He might appear tough in public but is silently frustrated and in pain.

He has been cornered. The filthy swamp has marooned him.

The June 25th protests disoriented him. He lost direction. He was stripped","Tweet","Eric","amerix","12/20/2024, 10:31:46 PM","1254","7566","257","20952","968027","1742","en","No","Twitter Web App","","https://x.com/amerix/status/1870190373659705602","","",""
"=""1841904302543012235""","Always clap for others so that others will clap for you when it is your time.

From a chicken farm manager to a chairman of an International Petroleum Company that supplies fuel to the military and JKIA.

🎤 Mc Njagi

🎵 Kuku za Ruto

#BetterTogether https://t.co/D8vh27mgXt","Tweet","Eric","amerix","10/3/2024, 9:13:01 PM","115","1132","8","3305","119116","120","en","No","Twitter for Android","#BetterTogether","https://x.com/amerix/status/1841904302543012235","photo","https://pbs.twimg.com/media/GY_CL92WsAAELe-.jpg, https://pbs.twimg.com/media/GY_AuiUXkAAymZA.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1841903976767213568/pu/img/lHagnwLvO0xwExCM.jpg",""
"=""1873485982370279495""","Repost if you agree president ruto is the most hated president In Africa. 

|amerix | alai |kilgoris | Monday is moday| maandamano | farouk | breaking news | Nairobi CBD | breaking news | sudi | kipchumba murkomen | state house | kasongo | boniface mwangi | Yoko https://t.co/ANqU1RiMcU","Tweet","Happi Bonaya","Bonaya_Ke","12/30/2024, 12:47:20 AM","58","1785","19","4055","304319","156","en","No","Twitter for Android","","https://x.com/Bonaya_Ke/status/1873485982370279495","video","https://video.twimg.com/ext_tw_video/1873485431272038400/pu/vid/avc1/576x1024/MoOoAqK75Z4qhz0c.mp4?tag=12",""
"=""1837909341103341588""","Hapo ndio kwa ruto i avoid???? https://t.co/kUNLZlNSvy","Tweet","Junkyard_diver","Anto_mbuguaa","9/22/2024, 8:38:28 PM","6","4","1","52","2996","0","tl","No","Twitter for iPhone","","https://x.com/Anto_mbuguaa/status/1837909341103341588","photo","https://pbs.twimg.com/media/GYGQzF7W4AACxoX.jpg",""
"=""1873496947061067912""","Eric Kayoni, first to be shot down at Parliament Buildings in June 25, probably thinks we already Occupied Statehouse and Ruto is down.🥲🥲
For this reason, Today is Today!!
#EndAbductionsKE https://t.co/IeYDyLtOb7","Tweet","Gathogo B.Mwangi","GathogoBMwangi","12/30/2024, 1:30:54 AM","3","391","5","825","18902","8","en","No","Twitter for iPhone","#EndAbductionsKE","https://x.com/GathogoBMwangi/status/1873496947061067912","photo","https://pbs.twimg.com/media/Gf_-1gtacAA8Rme.jpg",""
"=""1835958296684966295""","I blocked Ruto in February 2013.

— 11 years ago. 

I have never unblocked him. I will never.

In 2013, I was fed up with his lies, propaganda, despicable campaign rhetoric, and inflammatory statements. 

— together with his incompetent clusterfuck brother called Tweedledum. https://t.co/mHqlcid7TE","Tweet","Eric","amerix","9/17/2024, 11:25:43 AM","495","2266","69","8390","469438","230","en","No","Twitter for Android","","https://x.com/amerix/status/1835958296684966295","photo","https://pbs.twimg.com/media/GXqiVv9WAAAYLf-.jpg, https://pbs.twimg.com/media/GXqiVv8WcAAcHon.jpg",""
"=""1872674344104505624""","I’ll hold an @X space on Sunday.

I call upon MILLIONS of Kenyans with social media accounts to post pictures of @WilliamsRuto in prison, in coffins and being punished for crimes against humanity.

Chora cartoons, silhouettes and drawings depicting Ruto in the worst possible way.","Tweet","Dr. Miguna Miguna","MigunaMiguna","12/27/2024, 7:02:10 PM","583","2411","47","10685","728894","196","en","No","Twitter for iPhone","","https://x.com/MigunaMiguna/status/1872674344104505624","","",""
"=""1873478142448603254""","本日もよろしく頼む https://t.co/hF97JeyiOZ","Tweet","Ruto kurofuku🚑️","Ruto_kurofuku","12/30/2024, 12:16:11 AM","0","0","0","1","33","0","ja","No","Twitter Web App","","https://x.com/Ruto_kurofuku/status/1873478142448603254","photo","https://pbs.twimg.com/media/Gf_ub0ZaIAAVljF.jpg",""
"=""1873513249309962352""","#年末なので思い出せるフォロワー書いて5人に引用されたら負け
5人、来そうだなぁ、、、。
文字数足りなかったからALにある！ https://t.co/zDfDMZ7ro4","Tweet","涼風 あると","a_ruto39","12/30/2024, 2:35:41 AM","1","0","6","6","1238","0","ja","No","Twitter for iPhone","#年末なので思い出せるフォロワー書いて5人に引用されたら負け","https://x.com/a_ruto39/status/1873513249309962352","photo","https://pbs.twimg.com/media/GgAOXpAa0AA1-FV.jpg",""
