"Tweet ID","Tweet Text","Type","Author Name","Author Username","Creation Time","Reply Count","Retweet Count","Quote Count","Like Count","View Count","Bookmark Count","Language","Possibly Sensitive","Source","Hashtags","Tweet URL","Media Type","Media URLs","External URLs"
"=""1520997783087497217""","This is Uhuru Kenyatta thanking William Ruto for protecting the presidency while he was away.
Come August this will be repeated and this time Infront of millions and millions of Kenyans in Uhuru park with a Bible in Williams hand... 
Uhuru #MalizaUende https://t.co/esHC8wpKl1","Tweet","ALATO🇰🇪","ButterBullet_","5/2/2022, 8:25:04 AM","10","60","3","246","","1","en","No","Twitter for Android","#MalizaUende","https://x.com/ButterBullet_/status/1520997783087497217","video","https://video.twimg.com/ext_tw_video/1520996770590998529/pu/vid/480x854/2-Pp-omtyM2bgxvG.mp4?tag=12",""
"=""1608895417797988352""","If there is one legacy for the Former President Uhuru Kenyatta, then it is in infrastructure. 

Kenya has more modern road networks than ever. 

Happy New Year Ohuru. 🇰🇪🇰🇪🙏 https://t.co/pOPUj5qsJi","Tweet","Ruthless Focus.","RuthlessFocus_","12/30/2022, 9:38:54 PM","3","9","1","60","9261","1","en","No","Twitter for iPhone","","https://x.com/RuthlessFocus_/status/1608895417797988352","video","https://video.twimg.com/ext_tw_video/1608894815986679815/pu/vid/1280x720/kJDbztxT5hJ7G2fq.mp4?tag=12",""
"=""1566848032876142592""","Mr uhuru Kenyatta by failing to congratulate president ruto,the son of MAMA Ngina has proved to the world beyond any reasonable doubt he is living in denial. The son of jomo has lost reputation to the presidency and HOLDER to this office. UHURU has denied the truth.He is a SLAVE https://t.co/NMrFPLcATD","Tweet","Mutua Mutua","Mutuajayk","9/5/2022, 8:57:36 PM","22","36","2","447","","1","en","No","Twitter for Android","","https://x.com/Mutuajayk/status/1566848032876142592","photo","https://pbs.twimg.com/media/Fb6P-L4WAAUVn6B.jpg",""
"=""1566753537270464515""","President Uhuru kenyatta reporting at uda camp after a game well played.. https://t.co/lbbrXsQvBc","Tweet","Junkyard_diver","Anto_mbuguaa","9/5/2022, 2:42:06 PM","0","0","0","4","","0","en","No","Twitter for Android","","https://x.com/Anto_mbuguaa/status/1566753537270464515","video","https://video.twimg.com/ext_tw_video/1566753505511149568/pu/vid/640x360/ZH3w0YdZl2x02IR3.mp4?tag=12",""
"=""1607663384505323522""","I miss Uhuru Kenyatta - Johnson Sakaja https://t.co/pv9CO3kXsP","Tweet","Kenyans.co.ke","Kenyans","12/27/2022, 12:03:14 PM","169","242","12","5804","312807","5","et","No","TweetDeck","","https://x.com/Kenyans/status/1607663384505323522","photo","https://pbs.twimg.com/media/Fk-RS4eXwAEAjal.jpg",""
"=""1503403398359621633""","Kumenuka pale Central... Religious leaders, political leaders and residents are protesting the UDA's and their leader's continued disrespect and insults on the person of their son, President Uhuru Kenyatta. https://t.co/T4MxMpaBgI","Tweet","VOICE OF REASON","Bosy2023","3/14/2022, 7:11:16 PM","109","68","4","290","","0","en","No","Twitter Web App","","https://x.com/Bosy2023/status/1503403398359621633","photo","https://pbs.twimg.com/media/FN0paBNXIAMavuZ.jpg",""
"=""1490910712730128384""","1/3 Yesterday I joined H.E President Uhuru Kenyatta as he opened a three day Health Workforce Conference 2022, which intends to offer a blue print on blending  the curriculum and training of healthcare professionals in the country in supporting the Universal Health Care Agenda. https://t.co/Yyd1JnTHOq","Tweet","Hassan Ali Joho, EGH.","HassanAliJoho","2/8/2022, 7:49:48 AM","19","54","1","528","","0","en","No","Twitter for iPad","","https://x.com/HassanAliJoho/status/1490910712730128384","photo","https://pbs.twimg.com/media/FLDHX8TXoAEscOQ.jpg, https://pbs.twimg.com/media/FLDHX8SXIAIxCXU.jpg, https://pbs.twimg.com/media/FLDHX8QWQAMJTCT.jpg, https://pbs.twimg.com/media/FLDHX8RWQAIZsUN.jpg",""
"=""1608356159341187073""","Top 4 people I found new respect for in 2022:

1. Putin
2. Trump
3. Elon Musk
4. Our very own…Uhuru Kenyatta","Tweet","Eve Maina","evenmaina","12/29/2022, 9:56:04 AM","41","79","10","471","21592","2","en","No","Twitter for iPhone","","https://x.com/evenmaina/status/1608356159341187073","","",""
"=""1497909080005873667""","On August 9, Jubilee’s Uhuru Kenyatta will go down in history as the leader who broke the Kikuyu-Kalenjin political diarchy — chokehold — on State House/state power in Kenya.","Tweet","Prof Makau Mutua","makaumutua","2/27/2022, 3:18:49 PM","173","145","16","1345","","2","en","No","Twitter for iPhone","","https://x.com/makaumutua/status/1497909080005873667","","",""
"=""1607679252358471682""","I miss Uhuru Kenyatta - Johnson Sakaja

Another big blow to @rigathi🤣🤣 https://t.co/kqCqQvKNg2","Tweet","...jakaBABA.","karoba_john","12/27/2022, 1:06:17 PM","14","32","1","316","14052","0","et","No","Twitter for Android","","https://x.com/karoba_john/status/1607679252358471682","photo","https://pbs.twimg.com/media/Fk-fwLwXgAM0CE7.jpg",""
